SUBMISSIONYEARQUARTER,PWSID,PWS_ACTIVITY_CODE,POPULATION_SERVED_COUNT,STATE_CODE
2026Q2,NY1101757,A,4368,NY
2026Q2,NY5219613,A,75,NY
2026Q2,NY1330165,A,56,NY
2026Q2,NY4717247,A,55,NY
2026Q2,NY4708532,A,50,NY
2026Q2,NY4717246,A,150,NY
2026Q2,NY5930019,A,50,NY
2026Q2,NY5501280,A,135,NY
2026Q2,NY4121420,A,150,NY
2026Q2,NY3922040,A,25,NY
2026Q2,NY5930092,A,40,NY
2026Q2,NY3519760,A,30,NY
2026Q2,NY4830044,A,25,NY
2026Q2,NY5206945,A,150,NY
2026Q2,NY5030110,A,300,NY
2026Q2,AK2390895,A,417,AK
2026Q2,AK2391419,A,725,AK
2026Q2,MO5212783,A,25,MS
2026Q2,AK2371540,A,44,AK
2026Q2,NY0930235,A,125,NY
2026Q2,NY1511359,A,45,NY
2026Q2,NY4730049,A,25,NY
2026Q2,NY1904292,A,46,NY
2026Q2,NY5530217,A,250,NY
2026Q2,NY5917325,A,101,NY
2026Q2,TX0950078,A,255,CA
2026Q2,MN5380236,A,25,MN
2026Q2,NJ0505400,A,105,NJ
2026Q2,MN5210385,A,192,MN
2026Q2,083090302,A,74,MT
2026Q2,083090311,A,45,MT
2026Q2,NJ0511333,A,312,NJ
2026Q2,NJ0607327,A,53,NJ
2026Q2,NJ1808363,A,202,NJ
2026Q2,NJ0506342,A,706,NJ
2026Q2,NJ0511301,A,215,NJ
2026Q2,CA4400611,A,125,CA
2026Q2,NJ0504404,A,65,NJ
2026Q2,NJ1801308,A,375,NJ
2026Q2,NJ1802312,A,700,NJ
2026Q2,IA2809812,A,152,IA
2026Q2,IA5285501,A,65,IA
2026Q2,IA7767601,A,350,IA
2026Q2,NC0424558,A,75,NC
2026Q2,NC0241128,A,51,NC
2026Q2,NC0326571,A,50,NC
2026Q2,NC1081016,A,376,SC
2026Q2,NC0136528,A,200,NC
2026Q2,NC0496045,A,7793,NC
2026Q2,NC0291528,A,50,NC
2026Q2,NC0392924,A,300,NC
2026Q2,NC0122123,A,25,NC
2026Q2,NC0155529,A,90,NC
2026Q2,NY0930150,A,75,NY
2026Q2,NC0392464,A,75,NC
2026Q2,NC0118528,A,150,NC
2026Q2,NC0145415,A,250,GA
2026Q2,NY5206434,A,50,NJ
2026Q2,NC0474407,A,75,NC
2026Q2,NY0801614,A,240,NY
2026Q2,VT0006065,A,217,VT
2026Q2,NY1330772,A,25,NY
2026Q2,NY3902043,A,25,NY
2026Q2,NY1330433,A,25,NY
2026Q2,NY5230084,A,25,NY
2026Q2,NY4308639,A,125,NY
2026Q2,TX0920004,A,83236,TX
2026Q2,CA2000806,A,35,CA
2026Q2,TX1050196,A,142,TX
2026Q2,WY5600559,A,54,WY
2026Q2,TX1750001,A,857,TX
2026Q2,CT0850102,A,39,CT
2026Q2,CT0670074,A,25,CT
2026Q2,TX1700959,A,40,TX
2026Q2,CT0330214,A,25,CT
2026Q2,WY5600631,A,200,WY
2026Q2,CT1129083,A,38,CT
2026Q2,MO4203093,A,80,MO
2026Q2,TX0390002,A,514,TX
2026Q2,MN5730659,A,100,MN
2026Q2,MO6024340,A,14000,MO
2026Q2,MO5010645,A,791,MO
2026Q2,MN5260224,A,48,MN
2026Q2,OR4191040,A,60,OR
2026Q2,NE3115106,A,88,NE
2026Q2,NE3109306,A,2416,NE
2026Q2,NE3113301,A,122,NE
2026Q2,NE3120678,A,25,NE
2026Q2,IN2410963,A,55,IN
2026Q2,IN5260002,A,3215,IN
2026Q2,IN5253014,A,95,IN
2026Q2,IN2300904,A,75,IN
2026Q2,IN5240007,A,40,IN
2026Q2,IN5217008,A,255,IN
2026Q2,NM3580401,A,89,NM
2026Q2,NM3504121,A,60,NM
2026Q2,IL0750450,A,1793,IL
2026Q2,IL1570150,A,1052,IL
2026Q2,IL1150100,A,1300,IL
2026Q2,IL1055500,A,1665,IL
2026Q2,IL1990550,A,16855,IL
2026Q2,IL0312340,A,70875,IL
2026Q2,IL1070050,A,1692,IL
2026Q2,IL1715050,A,475,IL
2026Q2,IL0630060,A,107,IL
2026Q2,IL1195250,A,723,IL
2026Q2,NY1012947,A,120,NY
2026Q2,IN2040001,A,47,IN
2026Q2,IN2440808,A,25,IN
2026Q2,AK2225995,A,137,AK
2026Q2,ID4010218,A,800,ID
2026Q2,WI2685227,A,54,WI
2026Q2,WI7500410,A,25,WI
2026Q2,WI1250082,A,547,WI
2026Q2,MO5010585,A,665,MO
2026Q2,MO4010322,A,240,MO
2026Q2,MO6232941,A,40,MO
2026Q2,WI8070197,A,55,WI
2026Q2,WI4710481,A,110,WI
2026Q2,WI8580533,A,241,WI
2026Q2,WI2300255,A,53,WI
2026Q2,WI6560657,A,100,WI
2026Q2,MD1131098,A,758,MD
2026Q2,NV0003061,A,25,NV
2026Q2,NV0004138,A,25,NV
2026Q2,NV0004115,A,200,NV
2026Q2,NV0000955,A,33,NV
2026Q2,NV0000260,A,1200,NV
2026Q2,WI8160178,A,375,WI
2026Q2,WI8580676,A,25,WI
2026Q2,WI8040698,A,100,WI
2026Q2,WI4450509,A,25,WI
2026Q2,WI4450496,A,110,WI
2026Q2,WI7290461,A,50,WI
2026Q2,NC0241702,A,75,NC
2026Q2,IA0690304,A,25,IA
2026Q2,IA0690202,A,42,IA
2026Q2,IA5285201,A,258,IA
2026Q2,IA0690201,A,506,IA
2026Q2,IA5731801,A,43,IA
2026Q2,IA5731203,A,120,IA
2026Q2,IA8271301,A,70,IA
2026Q2,IA8271302,A,50,IA
2026Q2,VT0021372,A,184,VT
2026Q2,IA8245201,A,62,IA
2026Q2,IA5731302,A,220,IA
2026Q2,IA6525203,A,55,IA
2026Q2,IL1430020,A,2023,IL
2026Q2,IL0850250,A,863,IL
2026Q2,PA2520201,A,179,PA
2026Q2,IL1930300,A,224,IL
2026Q2,IL0115135,A,260,IL
2026Q2,IL1895600,A,11374,IL
2026Q2,IL0610350,A,1753,IL
2026Q2,IL1710250,A,297,IL
2026Q2,IL0610200,A,94,IL
2026Q2,IL0570850,A,375,IL
2026Q2,IL1010250,A,583,IL
2026Q2,IL0195100,A,150,IL
2026Q2,IL0570300,A,1184,IL
2026Q2,MO5010733,A,2390,MO
2026Q2,MO6010359,A,5000,MO
2026Q2,MO5211225,A,25,MO
2026Q2,TX2270016,A,1611,TX
2026Q2,MO5030930,A,90,MO
2026Q2,MO5202075,A,25,MO
2026Q2,MO5203227,A,100,MO
2026Q2,TX1700143,A,480,TX
2026Q2,TX0030036,A,108,TX
2026Q2,TX1300021,A,66,TX
2026Q2,OH4602412,A,1800,OH
2026Q2,OH2300712,A,190,OH
2026Q2,OH0701612,A,3689,OH
2026Q2,OH7673012,A,120,OH
2026Q2,IL0975520,A,2300,IL
2026Q2,IL1995247,A,1544,IL
2026Q2,IL1810150,A,1267,IL
2026Q2,IL1790300,A,830,IL
2026Q2,IL1790650,A,996,IL
2026Q2,IL0312370,A,15500,IL
2026Q2,IL0495150,A,3352,IL
2026Q2,IL1610120,A,148,IL
2026Q2,IL1050700,A,133,IL
2026Q2,IL1170750,A,1394,IL
2026Q2,IL0971550,A,27200,IL
2026Q2,IL1875050,A,438,IL
2026Q2,IL0550050,A,8104,IL
2026Q2,IL1670220,A,114,IL
2026Q2,FL2454359,A,25,FL
2026Q2,FL4565202,A,88,FL
2026Q2,FL6291870,A,136,NJ
2026Q2,NM3594614,A,150,NM
2026Q2,FL6272259,A,200,FL
2026Q2,FL5444047,A,30000,FL
2026Q2,FL6296421,A,1500,FL
2026Q2,FL6424716,A,125,FL
2026Q2,FL6424753,A,25,FL
2026Q2,FL6250329,A,5000,FL
2026Q2,FL2540270,A,50,FL
2026Q2,TX2350094,A,66,TX
2026Q2,TX2400044,A,25,TX
2026Q2,TX1011567,A,42,TX
2026Q2,NY3530285,A,78,NY
2026Q2,NY3501327,A,475,MI
2026Q2,NY5530002,A,60,NY
2026Q2,NY5521585,A,25,NY
2026Q2,TX0460270,A,500,TX
2026Q2,ND4200404,A,98,ND
2026Q2,TX0460271,A,435,TX
2026Q2,NY5614829,A,100,NY
2026Q2,NY4730038,A,100,NY
2026Q2,NY4421441,A,40,NY
2026Q2,NY5916308,A,125,NY
2026Q2,TX1950016,A,151,TX
2026Q2,TX1650163,A,167,TX
2026Q2,TX1700918,A,490,TX
2026Q2,TX1011957,A,836,TX
2026Q2,TX1013366,A,78,TX
2026Q2,TX1012048,A,81,TX
2026Q2,TX1010945,A,96,TX
2026Q2,TX0200158,A,105,TX
2026Q2,TX1011183,A,85,TX
2026Q2,TX0360026,A,90,TX
2026Q2,TX1700652,A,39,TX
2026Q2,TX1012052,A,141,TX
2026Q2,TX1700588,A,63,TX
2026Q2,TX0200102,A,240,TX
2026Q2,TX0200599,A,300,TX
2026Q2,UTAH19011,A,25,UT
2026Q2,IN5241015,A,5300,IN
2026Q2,OH6400912,A,1706,OH
2026Q2,OH5552412,A,30,OH
2026Q2,OH7675712,A,70,OH
2026Q2,IN2610011,A,64,IN
2026Q2,IN2090872,A,150,IN
2026Q2,IN2200165,A,25,IN
2026Q2,NC0368464,A,100,NC
2026Q2,NC0239487,A,30,NC
2026Q2,NC0156105,A,300,NC
2026Q2,WI6030522,A,25,WI
2026Q2,WI6031186,A,25,WI
2026Q2,ND4900482,A,1603,ND
2026Q2,ND3800695,A,783,ND
2026Q2,WI8550243,A,25,WI
2026Q2,NE3121470,A,25,NE
2026Q2,ND2500415,A,241,ND
2026Q2,NE3120279,A,34,NE
2026Q2,WI8160845,A,25,WI
2026Q2,ND3200653,A,294,ND
2026Q2,WI4310383,A,50,WI
2026Q2,WI1570664,A,2914,WI
2026Q2,WI4390439,A,150,WI
2026Q2,WI4390137,A,25,WI
2026Q2,WI8660205,A,25,WI
2026Q2,WI2651072,A,80,WI
2026Q2,WI8580223,A,25,WI
2026Q2,WI2680653,A,25,WI
2026Q2,WI2680562,A,425,WI
2026Q2,WI2680928,A,403,WI
2026Q2,OH0100012,A,21810,OH
2026Q2,IN2490054,A,302,IN
2026Q2,OH2353318,A,25,OH
2026Q2,OH0341012,A,200,OH
2026Q2,OH0340912,A,180,OH
2026Q2,OH0341112,A,200,OH
2026Q2,IN2460037,A,1800,IN
2026Q2,FL4430667,A,5847,FL
2026Q2,FL6530995,A,930,FL
2026Q2,FL6095066,A,25,FL
2026Q2,FL4564006,A,2331,FL
2026Q2,FL3644343,A,50,FL
2026Q2,WI6420429,A,25,WI
2026Q2,IA9840401,A,25,IA
2026Q2,IA5225212,A,374,IA
2026Q2,FL3424899,A,450,FL
2026Q2,IA0345402,A,66,IA
2026Q2,WI1130699,A,110,WI
2026Q2,WI1540609,A,50,WI
2026Q2,WI3540028,A,37,WI
2026Q2,SD4602375,A,57,SD
2026Q2,WI1220102,A,1193,WI
2026Q2,WI8510107,A,50,WI
2026Q2,WI8550570,A,25,WI
2026Q2,FL6535289,A,80,FL
2026Q2,WI8580192,A,25,WI
2026Q2,FL2184282,A,120,SC
2026Q2,WI1280308,A,27,WI
2026Q2,WI8581084,A,57,WI
2026Q2,ID1280097,A,480,ID
2026Q2,WI6031149,A,25,WI
2026Q2,WI1130566,A,780,WI
2026Q2,WI1130687,A,55,WI
2026Q2,WI6620669,A,25,WI
2026Q2,WI6620007,A,25,WI
2026Q2,NY1018947,A,72,NY
2026Q2,NY5207539,A,420,IL
2026Q2,NY1330382,A,31,NY
2026Q2,NY2020657,A,25,NY
2026Q2,NY5503392,A,600,NY
2026Q2,NY5130193,A,100,NY
2026Q2,NY3830100,A,25,NY
2026Q2,NY1443026,A,25,NY
2026Q2,NY4514025,A,200,NY
2026Q2,NY3819868,A,75,NY
2026Q2,NY5203877,A,425,NY
2026Q2,NY1322778,A,53,NY
2026Q2,NY3521266,A,34,NY
2026Q2,NY0730037,A,26,NY
2026Q2,NY5415456,A,282,NY
2026Q2,NY5415453,A,350,NY
2026Q2,NY1613598,A,50,NY
2026Q2,083090063,A,535,MT
2026Q2,083090062,A,96,MT
2026Q2,083090061,A,210,MT
2026Q2,083090064,A,2605,MT
2026Q2,MT0000015,A,495,MT
2026Q2,MT0004761,A,30,MT
2026Q2,MT0004432,A,122,MT
2026Q2,MT0004944,A,150,MT
2026Q2,NJ1922304,A,31,NJ
2026Q2,NJ1902328,A,87,NJ
2026Q2,NC0347030,A,13378,NC
2026Q2,NC0347025,A,36640,NC
2026Q2,NC0180535,A,80,NC
2026Q2,NC3095023,A,70,NC
2026Q2,NC3095025,A,356,NC
2026Q2,NC0362562,A,92,NC
2026Q2,NC0286644,A,100,NC
2026Q2,NC0184438,A,135,NC
2026Q2,NC0383457,A,75,NC
2026Q2,NY6130034,A,75,NY
2026Q2,NY5907720,A,400,NY
2026Q2,NY6120738,A,120,NY
2026Q2,NY0307441,A,40,NY
2026Q2,NY0806119,A,30,NY
2026Q2,NY5507962,A,24,NY
2026Q2,NY5507335,A,400,NY
2026Q2,NY4430194,A,34,NY
2026Q2,WI7440228,A,40,WI
2026Q2,WI4690849,A,47,WI
2026Q2,WI1280200,A,25,WI
2026Q2,WI2683098,A,104,WI
2026Q2,KY0073691,A,65,KY
2026Q2,WI6180342,A,55,WI
2026Q2,WI4431032,A,25,WI
2026Q2,WI4380240,A,25,WI
2026Q2,PA3060366,A,45,PA
2026Q2,MS0070006,A,957,MS
2026Q2,IN2460036,A,570,IN
2026Q2,IN2460881,A,370,IN
2026Q2,IN2290232,A,25,IN
2026Q2,IN2200222,A,58,IN
2026Q2,OR4100149,A,7120,OR
2026Q2,OR4190170,A,150,OR
2026Q2,OR4193994,A,50,OR
2026Q2,OR4100080,A,500,OR
2026Q2,OR4194551,A,100,OR
2026Q2,IN2440049,A,30,IN
2026Q2,OR4191232,A,60,OR
2026Q2,OR4195476,A,260,OR
2026Q2,NJ1905322,A,65,NJ
2026Q2,NJ1523326,A,96,NJ
2026Q2,IA2279403,A,27,IA
2026Q2,IA2279960,A,100,IA
2026Q2,NJ1523312,A,25,NJ
2026Q2,WI4452052,A,123,WI
2026Q2,WI6560747,A,25,WI
2026Q2,IL0310230,A,25,IL
2026Q2,IL1770300,A,2680,IL
2026Q2,IL2030150,A,2812,IL
2026Q2,IL1830250,A,690,IL
2026Q2,IL1050100,A,1256,IL
2026Q2,IL1130040,A,1800,IL
2026Q2,IL1135120,A,900,IL
2026Q2,WI7370394,A,50,WI
2026Q2,WI1140319,A,152,WI
2026Q2,WI8160180,A,25,WI
2026Q2,WI4150674,A,81,WI
2026Q2,WI2461312,A,170,WI
2026Q2,WI2461314,A,100,WI
2026Q2,WI2461313,A,100,WI
2026Q2,WI2461311,A,40,WI
2026Q2,WI2461393,A,100,WI
2026Q2,MD1120047,A,45,MD
2026Q2,MD1101345,A,200,MD
2026Q2,MO6036077,A,380,MO
2026Q2,MD1061323,A,46,MD
2026Q2,MO3291674,A,25,MO
2026Q2,MD1101351,A,600,MD
2026Q2,MD1231237,A,25,MD
2026Q2,MD1231154,A,25,MD
2026Q2,MO5282999,A,48,MO
2026Q2,IA5225316,A,65,IA
2026Q2,IA5221208,A,89,IA
2026Q2,NJ0818442,A,533,NJ
2026Q2,MO1212836,A,50,MO
2026Q2,WI8581273,A,25,WI
2026Q2,WI1130508,A,200,WI
2026Q2,WI7641377,A,25,WI
2026Q2,WI6180340,A,75,WI
2026Q2,WI2680648,A,54,WI
2026Q2,IL0970550,A,5335,IL
2026Q2,IL0210350,A,480,IL
2026Q2,IL0915145,A,50,IL
2026Q2,IL0312540,A,82,IL
2026Q2,IL0190500,A,750,IL
2026Q2,NJ1924300,A,41,NJ
2026Q2,WI2650418,A,45,WI
2026Q2,WI4190070,A,100,WI
2026Q2,WI2521502,A,150,WI
2026Q2,WI2521501,A,166,WI
2026Q2,WI1571130,A,77,WI
2026Q2,WI4200727,A,25,WI
2026Q2,WI4150225,A,29,WI
2026Q2,WI8161224,A,25,WI
2026Q2,WI4590333,A,100,WI
2026Q2,WI4590381,A,25,WI
2026Q2,WI1110352,A,410,WI
2026Q2,WI6100340,A,32,WI
2026Q2,PA3060069,A,28508,PA
2026Q2,PA3060072,A,2069,PA
2026Q2,WI4240284,A,252,WI
2026Q2,WI4451898,A,25,WI
2026Q2,WI6120266,A,250,WI
2026Q2,WI6320408,A,30,WI
2026Q2,WI6490342,A,100,WI
2026Q2,WI2671885,A,364,WI
2026Q2,AK2226321,A,71,AK
2026Q2,WI7370158,A,120,WI
2026Q2,MS0360002,A,2051,MS
2026Q2,MS0240259,A,650,MS
2026Q2,MS0370004,A,7714,MS
2026Q2,NC0145600,A,100,NC
2026Q2,MS0360039,A,400,MS
2026Q2,MS0650013,A,747,MS
2026Q2,MS0380128,A,1823,MS
2026Q2,MS0380004,A,2814,MS
2026Q2,MS0380106,A,3977,MS
2026Q2,MS0550008,A,766,MS
2026Q2,MS0230061,A,100,MS
2026Q2,WI2650401,A,75,WI
2026Q2,WI4710594,A,25,WI
2026Q2,WI8160170,A,25,WI
2026Q2,WI8610186,A,53,WI
2026Q2,WI4390548,A,305,WI
2026Q2,WI4390401,A,27,WI
2026Q2,WA53AB464,A,81,WA
2026Q2,IL1950450,A,8620,IL
2026Q2,IL0435400,A,1,IL
2026Q2,IL0310990,A,8849,IL
2026Q2,IL0110950,A,821,IL
2026Q2,IL1170650,A,311,IL
2026Q2,MT0001680,A,25,MT
2026Q2,IL0970900,A,20500,IL
2026Q2,MT0001506,A,52,MT
2026Q2,IL0910650,A,3075,IL
2026Q2,IL1470300,A,939,IL
2026Q2,IL0311560,A,13011,IL
2026Q2,IL1135250,A,210,IL
2026Q2,PA2520951,A,100,PA
2026Q2,PA2520952,A,125,PA
2026Q2,IL1050550,A,1014,IL
2026Q2,NJ2109308,A,100,NJ
2026Q2,NJ2109301,A,100,NJ
2026Q2,NY4530267,A,3000,NY
2026Q2,NJ0609311,A,34,NJ
2026Q2,IL0970160,A,65,IL
2026Q2,IL2010050,A,4731,IL
2026Q2,IL0312160,A,7071,IL
2026Q2,NJ1336323,A,30,NJ
2026Q2,NJ1351302,A,205,NJ
2026Q2,IL0190400,A,330,IL
2026Q2,IL0190040,A,34,IL
2026Q2,IL0950550,A,268,IL
2026Q2,IL1630750,A,1921,IL
2026Q2,OH4102411,A,17000,OH
2026Q2,OH6778712,A,53,OH
2026Q2,OH6944612,A,70,OH
2026Q2,NM3598514,A,250,NM
2026Q2,NM3527305,A,41066,NM
2026Q2,OH8633912,A,371,OH
2026Q2,WI7010357,A,43,WI
2026Q2,WI6480516,A,25,WI
2026Q2,WI8040356,A,25,WI
2026Q2,WI7641040,A,177,TN
2026Q2,WI4380568,A,25,TN
2026Q2,WI4430379,A,50,TN
2026Q2,WI4700498,A,25,TN
2026Q2,WI7721688,A,25,TN
2026Q2,WI6270634,A,59,TN
2026Q2,WI8161271,A,25,TN
2026Q2,WI4390193,A,25,TN
2026Q2,WI7010642,A,100,TN
2026Q2,WI4590423,A,25,TN
2026Q2,WI7501227,A,25,TN
2026Q2,WI4430375,A,25,TN
2026Q2,WI4430373,A,55,TN
2026Q2,WI4700600,A,35,TN
2026Q2,WI4590388,A,25,TN
2026Q2,WI4150528,A,25,TN
2026Q2,WI4381075,A,25,TN
2026Q2,WI7290780,A,25,TN
2026Q2,WI7010110,A,781,WI
2026Q2,WI2680948,A,82,WI
2026Q2,WI4380598,A,220,WI
2026Q2,WI7720245,A,100,PA
2026Q2,WI4361396,A,25,WI
2026Q2,WI6100337,A,1636,WI
2026Q2,WI2300988,A,475,WI
2026Q2,WI6031220,A,25,GA
2026Q2,WI6031164,A,25,WI
2026Q2,WI4080121,A,25,WI
2026Q2,AK2213564,A,94,AK
2026Q2,AK2243666,A,127,AK
2026Q2,WI2461091,A,405,WI
2026Q2,WI6560473,A,110,WI
2026Q2,AK2227343,A,406,AK
2026Q2,WI6620329,A,409,WI
2026Q2,NJ0510001,A,30850,NJ
2026Q2,NJ0319001,A,19400,NJ
2026Q2,NJ0511362,A,46,NJ
2026Q2,NJ1106369,A,104,NJ
2026Q2,NJ1326347,A,25,NJ
2026Q2,NJ2104332,A,102,NJ
2026Q2,NJ1904457,A,1917,NJ
2026Q2,NJ1309410,A,950,NJ
2026Q2,NJ0329302,A,837,NJ
2026Q2,WI8510146,A,50,WI
2026Q2,WI2650455,A,25,WI
2026Q2,WI2300916,A,103,WI
2026Q2,WI2302003,A,26,WI
2026Q2,WI4200103,A,151,WI
2026Q2,WI6420299,A,145,WI
2026Q2,WI8610222,A,25,WI
2026Q2,WI8020269,A,25,WI
2026Q2,WI7290230,A,25,WI
2026Q2,WI1530178,A,180,WI
2026Q2,WI1530179,A,180,WI
2026Q2,MT0005249,A,30,MT
2026Q2,MT0005248,A,49,MT
2026Q2,MT0001648,A,150,MT
2026Q2,MT0005209,A,44,MT
2026Q2,IL0970260,A,2622,IL
2026Q2,IL0977320,A,185,IL
2026Q2,MT0005253,A,68,MT
2026Q2,IL1610140,A,48,IL
2026Q2,MT0003114,A,30,MT
2026Q2,MT0001830,A,65,MT
2026Q2,MT0004308,A,25,MT
2026Q2,MT0062200,A,220,MT
2026Q2,MT0003103,A,35,MT
2026Q2,MT0000322,A,270,MT
2026Q2,MT0000304,A,1360,MT
2026Q2,MT0001050,A,30,MT
2026Q2,ND5200338,A,479,ND
2026Q2,OR4193711,A,180,OR
2026Q2,IL0310750,A,1500,IL
2026Q2,IN2200168,A,29,IN
2026Q2,IN2290023,A,33,IN
2026Q2,WY5601034,A,400,WY
2026Q2,WY5600109,A,45,WY
2026Q2,IN2800007,A,80,IN
2026Q2,WY5601608,A,112,WY
2026Q2,IN2440865,A,50,IN
2026Q2,IN2570866,A,300,IN
2026Q2,NY2230106,A,26,NY
2026Q2,NY2211797,A,520,NY
2026Q2,NY2211795,A,360,NY
2026Q2,NY2211794,A,600,NY
2026Q2,NY2211791,A,30,NY
2026Q2,NY2211789,A,175,NY
2026Q2,OR4195725,A,45,OR
2026Q2,IL1370300,A,1075,IL
2026Q2,IL0991050,A,2353,IL
2026Q2,OR4190526,A,32,OR
2026Q2,OR4100857,A,6293,OR
2026Q2,OR4100723,A,270,OR
2026Q2,OR4101174,A,800,OR
2026Q2,OR4195719,A,25,OR
2026Q2,IL0995050,A,83,IL
2026Q2,IL1090150,A,2972,IL
2026Q2,IL1090200,A,1395,IL
2026Q2,IL0510300,A,483,IL
2026Q2,NM3501030,A,30,NM
2026Q2,WI2680376,A,1670,WI
2026Q2,WI6630201,A,25,WI
2026Q2,OR4100421,A,250,OR
2026Q2,WI4390634,A,25,WI
2026Q2,OR4193618,A,25,OR
2026Q2,WI8660534,A,25,WI
2026Q2,WI4380575,A,50,WI
2026Q2,WI4151712,A,25,WI
2026Q2,WI4151713,A,25,WI
2026Q2,WI4151714,A,25,WI
2026Q2,WI4151715,A,25,WI
2026Q2,WI4151859,A,25,WI
2026Q2,WI4151860,A,25,WI
2026Q2,WI2460124,A,100,WI
2026Q2,WI1110181,A,42,WI
2026Q2,WI4361216,A,25,WI
2026Q2,WI1140265,A,40,WI
2026Q2,WI1130443,A,151,WI
2026Q2,WI7350154,A,25,WI
2026Q2,WI8610234,A,25,WI
2026Q2,WI6170445,A,40,WI
2026Q2,WI1571180,A,30,WI
2026Q2,WI1570360,A,35,WI
2026Q2,WI4600481,A,64,WI
2026Q2,WI2670400,A,102,WI
2026Q2,WI4310307,A,25,WI
2026Q2,WI7500381,A,25,WI
2026Q2,WI1140378,A,134,WI
2026Q2,WI6630259,A,554,WI
2026Q2,CA2800050,A,32,CA
2026Q2,CA3600409,A,215,CA
2026Q2,CA3600372,A,531,CA
2026Q2,FL6094954,A,25,FL
2026Q2,CA3600384,A,400,CA
2026Q2,FL2041443,A,25,FL
2026Q2,FL3425119,A,25,FL
2026Q2,CA3600613,A,25,CA
2026Q2,WI4700063,A,50,WI
2026Q2,WI7640226,A,50,WI
2026Q2,WI2680467,A,450,WI
2026Q2,WI1140597,A,60,WI
2026Q2,TX0950002,A,1705,TX
2026Q2,TX2200078,A,682,TX
2026Q2,TX2270014,A,63464,TX
2026Q2,TX2360003,A,1125,TX
2026Q2,AK2213409,A,178,AK
2026Q2,WI4050007,A,29,WI
2026Q2,WI6181128,A,55,WI
2026Q2,WI8581181,A,50,WI
2026Q2,PA7671015,A,250,PA
2026Q2,TX1010009,A,10487,TX
2026Q2,PA3060096,A,500,PA
2026Q2,IN2920010,A,45,IN
2026Q2,TX2430012,A,330,TX
2026Q2,IN2710068,A,370,IN
2026Q2,NY1610101,A,75,NY
2026Q2,NY3290101,A,25,NY
2026Q2,NY5521293,A,42,CT
2026Q2,NY4521804,A,1300,NY
2026Q2,NY4501802,A,90,NY
2026Q2,NY4530080,A,300,NY
2026Q2,NY4522501,A,3200,NY
2026Q2,NY1330354,A,25,NY
2026Q2,NY3503567,A,7700,NY
2026Q2,WY5601072,A,125,WY
2026Q2,WY5600313,A,202,WY
2026Q2,IN2440887,A,150,IN
2026Q2,IN5240002,A,2955,IN
2026Q2,IN2492041,A,30,IN
2026Q2,NE3106505,A,537,NE
2026Q2,IN2890004,A,25,IN
2026Q2,IN2330033,A,50,IN
2026Q2,IN2330825,A,142,IN
2026Q2,IN2330835,A,25,IN
2026Q2,IN2730022,A,65,IN
2026Q2,IN5246038,A,90,IN
2026Q2,IN2200507,A,100,IN
2026Q2,IN2660869,A,150,IN
2026Q2,IN2660886,A,55,IN
2026Q2,IN2660011,A,25,IN
2026Q2,IN2680832,A,25,IN
2026Q2,IN2670003,A,100,IN
2026Q2,NY5903435,A,59629,NY
2026Q2,NY2707891,A,25,NY
2026Q2,MD1071070,A,25,MD
2026Q2,OR4100862,A,4000,OR
2026Q2,OR4195106,A,300,OR
2026Q2,MD1021206,A,67,MD
2026Q2,MD1181335,A,103,MD
2026Q2,WI2460569,A,204,WI
2026Q2,WI6490245,A,25,WI
2026Q2,OR4190514,A,65,OR
2026Q2,OR4195220,A,30,OR
2026Q2,OH6763312,A,225,OH
2026Q2,WI4710492,A,25,WI
2026Q2,OR4190571,A,360,OR
2026Q2,WI2686304,A,96,WI
2026Q2,OR4194335,A,300,OR
2026Q2,WI7720958,A,25,WI
2026Q2,WI2681065,A,52,WI
2026Q2,WI1130573,A,168,WI
2026Q2,CA5610040,A,66809,CA
2026Q2,CA5610081,A,2039,CA
2026Q2,CA5610021,A,2003,CA
2026Q2,CA5610006,A,690,CA
2026Q2,CA5610010,A,1709,CA
2026Q2,OH1560812,A,150,OH
2026Q2,CA5710006,A,61462,CA
2026Q2,OH2803512,A,250,OH
2026Q2,ID6060115,A,25,ID
2026Q2,WI7370400,A,25,WI
2026Q2,WI8510184,A,25,WI
2026Q2,WI8510559,A,25,WI
2026Q2,WI8510340,A,25,WI
2026Q2,WI7010289,A,26,WI
2026Q2,WI8510188,A,150,WI
2026Q2,WI8550023,A,60,WI
2026Q2,CA2800042,A,25,CA
2026Q2,FL2104440,A,25,GA
2026Q2,UTAH02012,A,275,UT
2026Q2,UTAH08043,A,62,UT
2026Q2,CA2800012,A,26,CA
2026Q2,UTAH25133,A,100,UT
2026Q2,FL2544370,A,25,FL
2026Q2,FL4134597,A,30,FL
2026Q2,FL1464066,A,25,FL
2026Q2,FL3480200,A,71917,FL
2026Q2,UTAH07070,A,350,UT
2026Q2,UTAH25178,A,30,UT
2026Q2,FL6095060,A,25,FL
2026Q2,FL2624174,A,25,FL
2026Q2,FL6532779,A,493,FL
2026Q2,FL3424032,A,273,MO
2026Q2,FL3531008,A,2500,FL
2026Q2,IN2760934,A,50,IN
2026Q2,FL3424837,A,25,FL
2026Q2,FL3351455,A,352,AZ
2026Q2,WI4710457,A,63000,WI
2026Q2,WI4360439,A,757,WI
2026Q2,WI6560849,A,60,WI
2026Q2,WI6270082,A,25,WI
